match id,team1,team1_id,team2,team2_id,toss winner,toss decision,venue,city,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,dataset_type
9516639,30,30421,38,48341,25,0,69,2,2,35,3,5893,1.1538461538461535,0.3442622950819672,176.6,0.0,160.06666666666666,train
9407600,98,48950,65,48733,65,1,72,21,1,57,2,1231,2.5,1.0,0.0,0.0,0.0,train
9097038,14,769,129,202,12,0,2,3,0,76,0,24254,0.1666666666666666,0.0099009900990099,158.0,0.0,147.5,train
9344271,138,23869,6,22497,6,1,96,89,2,17,2,9582,0.1666666666666666,1.3278688524590163,145.83333333333334,100.0,162.75,train
9272633,8,33921,94,33935,94,1,7,15,2,11,2,1476,1.181818181818182,0.2592592592592592,159.26666666666668,20.0,162.63636363636363,train
9587017,39,36084,115,38814,115,1,53,13,0,18,3,1406,1.0,2.9047619047619047,159.0,25.0,158.66666666666666,train
9489353,91,46759,85,46745,88,0,45,66,2,69,3,1266,1.3076923076923077,1.0,142.69230769230768,0.0,167.83333333333334,train
9407824,94,48929,112,48943,112,1,109,57,1,57,2,3569,0.8666666666666667,1.0,168.11111111111111,100.0,160.58333333333334,train
9128531,96,30407,113,36014,113,1,28,74,1,35,1,16540,0.6,1.0,149.66666666666666,50.0,163.21428571428572,train
9433437,36,7258,36,7573,31,0,88,22,1,79,3,4521,1.4285714285714286,1.0,170.6,50.0,147.16666666666666,train
9086986,82,209,86,118,79,0,36,45,1,40,2,3961,0.375,0.3442622950819672,141.88888888888889,100.0,135.0,train
9433185,12,10366,81,8917,81,1,24,81,1,79,3,1637,0.8666666666666667,2.9047619047619047,173.53333333333333,100.0,170.42857142857142,train
9290616,35,20,96,62,30,0,71,59,2,21,1,3422,0.9,2.9047619047619047,165.4,75.0,170.96666666666667,train
9433339,135,10576,81,8917,81,1,25,113,0,79,3,1525,0.8666666666666667,2.9047619047619047,177.93333333333334,66.67,162.44444444444446,train
9793818,5,293,110,69,110,1,123,51,0,63,3,25479,0.4,1.0,149.0,0.0,126.0,train
9250401,142,76,86,118,140,0,81,17,0,41,1,1840,2.0,1.0,162.2,0.0,153.0,train
9250387,110,174,52,28594,108,0,12,17,0,59,1,3226,1.0,1.0,194.33333333333331,0.0,140.0,train
9489318,80,46766,11,46780,11,1,73,70,2,69,3,538,1.8,0.6721311475409836,147.23076923076923,100.0,150.16666666666666,train
9128503,45,48341,103,30428,103,1,28,74,2,35,1,16540,0.5882352941176471,0.8360655737704918,166.5,0.0,161.5,train
9684177,70,45954,71,11591,71,1,92,56,0,58,4,4661,0.0909090909090909,1.3278688524590163,122.6,0.0,139.36363636363637,train
9407607,56,48922,27,48936,51,0,52,43,1,57,2,2127,0.7142857142857143,1.0,0.0,0.0,137.26666666666668,train
8887864,73,33949,44,33928,45,1,62,71,2,11,0,440,1.6666666666666667,1.0,168.13333333333333,33.33,156.1818181818182,train
9301991,131,202,42,146,43,1,1,3,2,76,1,23736,2.333333333333333,1.7768715409263036,173.0,0.0,144.80769230769232,train
8887885,2,33914,121,33963,2,0,62,71,0,11,0,440,1.2727272727272727,1.0,161.93333333333334,33.33,163.17857142857142,train
9097297,67,23113,136,23869,136,1,98,87,0,17,0,1224,3.0,0.801980198019802,132.71428571428572,0.0,150.4,train
9702671,8,33921,70,33949,70,1,7,15,2,11,4,1476,1.4444444444444444,2.9047619047619047,156.8,50.0,163.35714285714286,train
9489402,13,46780,111,46738,11,0,107,101,2,69,3,8301,0.4444444444444444,1.0,157.26666666666668,33.33,146.7,train
9085383,64,8301,81,8917,60,0,40,67,1,79,1,1378,0.5555555555555556,1.0,154.53333333333333,50.0,156.125,train
9438274,52,216,140,76,140,1,42,52,0,34,2,1833,1.1666666666666667,0.6721311475409836,162.2,60.0,148.3,train
9484544,65,40606,99,40592,99,1,71,59,2,52,2,3422,1.8571428571428568,2.9047619047619047,167.13333333333333,50.0,172.5,train
9097073,131,202,83,237,129,0,1,3,0,76,0,23736,3.5,1.0657894736842106,178.0,100.0,141.16666666666666,train
9272409,2,33914,121,33963,2,0,105,103,2,11,2,20782,1.0,1.0,161.6,50.0,159.5,train
9128573,105,30428,24,30421,25,1,117,74,2,35,1,5004,0.9411764705882352,1.4878048780487805,172.46666666666667,50.0,167.76666666666668,train
9433528,64,8182,81,8917,81,1,24,81,1,79,3,1637,1.3333333333333333,0.5121951219512195,162.0,50.0,171.83333333333334,train
9085236,36,7258,78,8700,78,1,56,68,1,79,1,83,1.0909090909090908,3.857142857142857,161.6,66.67,145.83333333333334,train
9592484,45,48341,15,30414,16,1,69,2,2,35,3,5893,1.0625,1.0,175.2,50.0,165.66666666666666,train
9516597,68,48334,93,30407,93,1,75,25,2,35,3,7118,3.0,0.6721311475409836,181.2142857142857,0.0,173.375,train
9433444,121,9876,118,9967,118,1,23,14,2,79,3,797,1.8333333333333333,2.9047619047619047,175.86666666666667,33.33,165.79166666666666,train
9084781,120,9967,114,9701,114,1,106,106,1,79,1,1042,0.6875,0.5061728395061729,164.71428571428572,0.0,169.3125,train
9407698,34,48936,91,48929,29,0,52,43,1,57,2,2127,1.1666666666666667,0.7536574552977686,181.75,0.0,145.4,train
9388406,93,18360,1,17583,1,1,49,93,0,67,2,11584,0.2666666666666666,0.024390243902439,159.06666666666666,0.0,140.66666666666666,train
9587024,118,36112,13,36070,13,1,53,13,2,18,3,1406,1.1428571428571428,1.975609756097561,173.6,40.0,158.66666666666666,train
9085264,47,7727,114,9701,114,1,106,106,2,79,1,1042,0.5294117647058824,0.6721311475409836,165.06666666666666,25.0,173.91666666666666,train
9097437,7,22497,125,23750,6,0,98,87,0,17,0,1224,0.7142857142857143,0.5061728395061729,156.0,0.0,142.46666666666667,train
9849713,82,1224,127,251,79,0,112,112,0,71,4,11885,0.3333333333333333,0.0123456790123456,0.0,0.0,127.5,train
9290910,10,188,4,293,9,0,91,100,2,8,1,5949,1.4285714285714286,0.5121951219512195,132.8,100.0,135.93333333333334,train
9433304,64,8182,81,8987,60,0,111,83,0,79,3,251,1.0,0.6721311475409836,165.0,66.67,155.4,train
9352363,90,48,28,20,87,0,31,11,0,43,3,1161,0.782608695652174,1.0,171.26666666666668,33.33,160.0,train
8887787,122,33956,69,33942,120,0,36,45,2,11,0,3961,0.6666666666666666,1.975609756097561,173.26666666666668,0.0,128.5,train
9097255,127,23750,6,22497,6,1,98,87,0,17,0,1224,2.0,41.0,139.2,0.0,142.5,train
9516758,21,30414,54,30400,16,0,58,28,2,35,3,2050,1.5833333333333333,1.4878048780487805,185.26666666666668,75.0,159.79166666666666,train
9185399,103,30393,64,48334,64,1,32,62,2,35,1,2057,0.5357142857142857,0.7530864197530864,166.4,0.0,154.15,train
9327492,57,195,122,1490,53,0,116,10,0,68,1,2190,3.0,34.33,129.0,0.0,122.5,train
9085054,62,8056,114,9701,114,1,106,106,1,79,1,1042,0.3125,0.0123456790123456,154.73333333333332,25.0,172.05,train
9702706,8,33921,121,33963,121,1,60,19,2,11,4,5312,1.0,2.9047619047619047,161.06666666666666,50.0,156.70833333333334,train
9085467,36,7258,60,8182,31,0,73,70,1,79,1,538,1.5,1.6557377049180328,166.53333333333333,0.0,152.08333333333334,train
9377325,90,48,96,62,87,0,41,63,2,47,3,3828,0.6923076923076923,0.5061728395061729,176.73333333333332,25.0,162.5,train
9085411,12,10366,60,8182,10,0,73,70,1,79,1,538,1.3333333333333333,1.0,165.6,0.0,150.5909090909091,train
9433577,84,8917,81,8987,81,0,24,81,0,79,3,1637,0.9166666666666666,0.6721311475409836,182.46666666666667,0.0,173.0,train
9457391,59,42573,21,40452,22,1,90,37,1,12,2,14188,1.4,1.0,164.125,100.0,142.86666666666667,train
9128489,21,30414,102,30393,101,1,28,74,2,35,1,16540,1.6363636363636365,0.3442622950819672,166.93333333333334,100.0,152.9,train
9388476,25,17653,84,17982,84,1,46,31,2,67,2,664,1.3333333333333333,0.6721311475409836,161.13333333333333,20.0,154.43333333333334,train
9457615,23,40424,14,40298,18,0,90,37,1,12,2,14188,0.6666666666666666,0.0123456790123456,167.2,0.0,155.6,train
9331167,0,11157,37,12473,39,1,44,55,0,58,2,7398,5.0,0.5121951219512195,151.55555555555554,0.0,157.17857142857142,train
9094329,80,46766,111,46738,111,1,107,101,2,69,1,8301,1.5555555555555556,0.024390243902439,152.11111111111111,0.0,148.5,train
9262140,126,36126,32,36084,34,1,80,88,2,18,1,1469,0.9,0.3442622950819672,151.14285714285714,0.0,134.0,train
9331356,95,14454,53,13474,53,1,32,62,0,58,2,2057,1.0,0.6721311475409836,144.83333333333334,100.0,160.0,train
9684233,95,14454,0,11157,92,0,48,97,0,58,4,18038,1.2,1.9523809523809523,156.66666666666666,0.0,156.5,train
9085488,47,7727,114,9701,42,0,31,11,1,79,1,1161,0.6470588235294118,1.3278688524590163,165.4,40.0,146.16666666666666,train
9085096,116,9701,33,7608,35,1,106,106,1,79,1,1042,2.6666666666666665,1.4878048780487805,164.6,100.0,173.3181818181818,train
9681531,52,216,0,300,0,1,39,44,0,33,3,1672,2.5,0.2079207920792079,156.8,0.0,152.1,train
9657080,57,195,127,251,53,0,37,76,0,70,3,4913,1.3333333333333333,0.5061728395061729,143.85714285714286,33.33,118.3125,train
9849755,129,251,53,195,127,0,120,112,0,71,4,11878,0.6666666666666666,3.857142857142857,129.26666666666668,80.0,134.375,train
9830750,82,209,140,76,140,1,120,112,0,84,4,11878,0.4,1.0,138.91666666666666,100.0,121.5,train
9250303,132,90,108,174,108,1,12,17,0,78,1,3226,3.0,51.0,169.0,0.0,0.0,train
9085180,84,8987,60,8182,60,1,104,12,0,79,1,1658,2.0,0.3442622950819672,155.4,50.0,0.0,train
9150140,5,293,46,216,47,1,17,8,0,7,1,9876,0.7777777777777778,1.4878048780487805,164.57142857142858,0.0,152.14285714285714,train
8797053,35,20,138,41,138,1,53,13,1,22,0,1406,1.6666666666666667,61.0,159.53333333333333,100.0,0.0,train
9433780,36,7258,78,8700,78,1,21,27,1,79,3,2239,3.333333333333333,41.0,183.86666666666667,80.0,157.13333333333333,train
9725750,0,27,45,55,46,1,29,109,2,1,4,13285,0.7391304347826086,1.3278688524590163,167.53333333333333,33.33,155.0,train
9388427,25,17653,135,18570,20,0,46,31,0,67,2,664,1.3333333333333333,0.5061728395061729,166.46666666666667,40.0,155.66666666666666,train
9051111,65,40606,99,40592,99,1,71,59,2,52,0,3422,1.1428571428571428,1.0,163.9090909090909,50.0,172.26666666666668,train
9407628,69,48733,27,48936,29,1,72,21,1,57,2,1231,0.6428571428571429,101.0,142.0,0.0,142.5,train
9150154,5,293,46,216,47,1,17,8,0,7,1,9876,0.7,1.4878048780487805,166.2,33.33,155.375,train
9128664,105,30428,54,30400,54,1,117,74,2,35,1,5004,0.8947368421052632,61.0,175.33333333333334,66.67,169.56666666666666,train
9085439,32,6838,22,6698,23,1,22,36,0,79,1,769,0.4545454545454545,0.0123456790123456,173.53333333333333,0.0,165.58333333333334,train
9087021,131,202,79,209,129,0,36,45,2,74,2,3961,1.3333333333333333,1.9523809523809523,165.0,0.0,132.3,train
9076899,37,47529,55,42573,32,0,124,26,2,12,0,13530,0.1111111111111111,0.7536574552977686,138.25,100.0,156.66666666666666,train
9433199,141,10618,60,8182,60,1,45,66,2,79,3,1266,0.8666666666666667,0.6721311475409836,179.46666666666667,33.33,167.03333333333333,train
9344292,138,23869,57,22784,136,0,96,89,0,17,2,9582,0.2,1.4878048780487805,147.14285714285714,100.0,157.0,train
9433745,84,8917,60,8301,60,1,40,67,1,79,3,1378,2.5,2.9047619047619047,181.33333333333331,33.33,155.63333333333333,train
9084984,40,7608,114,9701,114,1,20,16,1,79,1,1245,0.4117647058823529,0.5061728395061729,169.8,0.0,162.5,train
9713206,51,55,109,34,109,1,109,57,1,27,4,3569,1.75,1.975609756097561,185.46666666666667,60.0,164.5,train
9433675,84,8987,133,10576,133,1,25,113,1,79,3,1525,1.0,1.975609756097561,163.66666666666666,50.0,165.91666666666666,train
9484712,65,40606,74,44904,61,0,41,63,2,52,2,3828,0.631578947368421,0.6721311475409836,185.06666666666663,60.0,156.4,train
9085495,47,7727,60,8182,42,0,31,11,2,79,1,1161,1.0,1.3278688524590163,165.4,0.0,146.16666666666666,train
9097108,52,216,129,202,47,0,1,3,0,76,0,23736,1.1428571428571428,0.7530864197530864,156.26666666666668,0.0,141.15,train
9516660,58,30400,113,36014,54,0,86,54,2,35,3,13880,0.7333333333333333,0.5121951219512195,181.8,60.0,185.75,train
8938355,35,20,45,55,30,0,111,83,0,24,1,251,1.6666666666666667,0.4059405940594059,163.26666666666668,20.0,144.36666666666667,train
9087217,0,27,4,293,4,1,0,1,2,5,2,930,2.2857142857142856,2.9047619047619047,161.6,0.0,156.33333333333334,train
9256393,90,48,96,62,96,1,46,31,0,55,2,664,1.1666666666666667,2.463414634146341,166.66666666666666,50.0,156.63333333333333,train
9299345,57,195,83,237,53,0,37,76,0,38,1,4913,0.5,0.0123456790123456,130.0,0.0,131.5,train
9085131,141,10618,22,6698,23,1,79,30,0,79,1,1511,1.1,1.0,160.26666666666668,50.0,0.0,train
9087084,112,69,0,27,0,1,78,86,2,62,2,23841,0.7777777777777778,2.463414634146341,159.53333333333333,20.0,151.375,train
9262021,55,36098,115,38814,115,1,118,7,2,18,1,4045,1.5714285714285714,0.6721311475409836,173.5,50.0,157.46666666666667,train
9377248,140,41,109,34,109,1,102,24,0,81,2,6327,0.5833333333333334,0.5121951219512195,170.33333333333334,40.0,168.125,train
9077025,37,47529,14,40298,15,1,90,37,2,12,0,14188,0.5,1.6557377049180328,150.125,50.0,133.33333333333334,train
9407789,34,48936,91,48929,91,1,102,24,1,57,2,6327,1.1875,0.3442622950819672,170.0,0.0,158.125,train
9680306,9,49657,48,47501,49,1,82,33,2,36,3,7041,1.0,1.9523809523809523,158.8,100.0,133.26666666666668,train
9684800,125,15301,67,13957,123,0,4,34,1,58,4,22350,1.1,2.463414634146341,140.66666666666666,0.0,135.375,train
9076969,37,47529,117,45072,117,1,99,104,2,12,0,10961,0.5,81.0,143.14285714285714,0.0,156.75,train
9457545,119,45072,104,35790,104,1,99,104,1,12,2,10961,0.5714285714285714,1.196985370178809,171.125,0.0,163.25,train
9433906,116,9701,119,9876,119,1,31,11,0,79,3,1161,0.7333333333333333,1.0,169.53333333333333,40.0,166.26666666666668,train
9290938,5,293,110,69,110,1,91,100,2,66,1,5949,0.5833333333333334,1.0,154.93333333333334,0.0,133.8,train
9152352,90,48,107,223,107,1,39,44,0,48,1,1672,3.333333333333333,61.0,154.8,100.0,149.0,train
9084837,32,6838,139,10618,27,0,45,66,1,79,1,1266,1.0,41.0,177.66666666666666,100.0,162.80769230769232,train
9087063,99,62,45,55,46,1,62,71,2,53,2,440,0.7391304347826086,0.5061728395061729,167.2,66.67,165.53333333333333,train
9587066,55,36098,124,36126,124,1,10,105,2,18,3,14300,0.6,0.5061728395061729,165.0,25.0,140.375,train
8887857,122,33956,7,33921,7,1,7,15,0,11,0,1476,0.9090909090909092,2.9047619047619047,169.73333333333332,66.67,164.0,train
9433710,64,8182,22,6698,23,1,73,70,1,79,3,538,1.0,0.6721311475409836,164.46666666666667,100.0,150.06666666666666,train
9128713,103,30393,113,36014,101,0,117,74,1,35,1,5004,0.9375,0.6721311475409836,156.0,50.0,168.4,train
9680271,54,47501,35,49650,49,0,82,33,0,36,3,7041,0.8333333333333334,0.611709874745121,153.4,100.0,139.13333333333333,train
9433612,64,8182,133,10576,60,0,25,113,1,79,3,1525,1.2727272727272727,1.9523809523809523,163.73333333333332,75.0,166.04545454545453,train
9051209,53,40578,74,44904,48,0,41,63,2,52,0,3828,0.1764705882352941,0.0099009900990099,175.6,50.0,167.35,train
9271723,41,47494,18,47487,19,1,76,58,2,36,2,17534,1.0,1.9523809523809523,149.92307692307693,33.33,158.125,train
9489339,91,46759,77,46766,77,1,54,68,2,69,3,328,0.9411764705882352,1.0,139.08333333333334,50.0,154.93333333333334,train
9085145,47,7727,119,9876,119,1,107,101,0,79,1,8301,0.7692307692307693,0.4059405940594059,165.26666666666668,0.0,153.03846153846155,train
9262182,16,36070,115,38814,115,1,77,91,0,18,1,13915,1.5714285714285714,2.463414634146341,152.46666666666667,0.0,153.5,train
9290623,35,20,96,62,96,1,71,59,2,21,1,3422,1.0,1.4878048780487805,175.0,60.0,173.93333333333334,train
9438288,52,216,140,76,140,1,42,52,0,34,2,1833,1.5,0.6721311475409836,159.2,40.0,145.36363636363637,train
9097276,67,23113,26,22763,63,0,98,87,0,17,0,1224,1.0,1.0,128.83333333333334,50.0,154.16666666666666,train
9433479,64,8301,139,10618,139,1,45,66,1,79,3,1266,0.5333333333333333,0.4059405940594059,162.66666666666666,60.0,168.56666666666666,train
9407754,69,48733,27,48936,29,1,52,43,1,57,2,2127,0.65,1.9523809523809523,145.6,0.0,141.83333333333334,train
9123225,111,34,46,216,47,1,20,16,1,60,1,1245,2.25,41.0,163.06666666666666,100.0,166.27777777777777,train
9330551,83,45940,5,11283,80,0,44,55,0,58,2,7398,0.75,2.9047619047619047,138.71428571428572,0.0,162.0,train
8887689,97,33935,70,33949,94,0,50,71,1,11,0,2932,1.2222222222222223,1.3278688524590163,178.73333333333332,100.0,0.0,train
9516541,45,48341,64,48334,40,0,13,69,1,35,3,23498,0.7222222222222222,1.4878048780487805,165.8,100.0,148.11111111111111,train
9084648,84,8917,25,6838,81,0,24,81,1,79,1,1637,1.0,1.9523809523809523,174.76923076923077,100.0,165.0,train
9085075,81,8700,119,9876,119,1,54,68,1,79,1,328,0.7142857142857143,0.5061728395061729,172.06666666666666,0.0,134.95833333333334,train
9262238,55,36098,116,36112,116,1,77,91,2,18,1,13915,1.0,1.0,168.8,66.67,146.2,train
9702720,123,33963,2,33914,121,0,0,1,2,11,4,930,1.2857142857142858,21.0,159.13333333333333,40.0,154.76666666666668,train
9097360,85,23316,26,22763,28,1,98,87,0,17,0,1224,0.25,0.0163934426229508,164.0,0.0,148.2,train
8887843,8,33921,94,33935,7,0,30,71,2,11,0,8252,0.4375,0.2592592592592592,158.8,25.0,157.38888888888889,train
9094301,113,46738,88,46759,88,1,54,68,2,69,1,328,0.4545454545454545,1.0,140.58333333333334,100.0,140.43333333333334,train
9128762,58,30400,113,36014,54,0,59,92,2,35,1,18752,1.1176470588235294,0.5121951219512195,162.0,66.67,155.5,train
9262091,118,36112,13,36070,13,1,27,47,2,18,1,11892,0.9090909090909092,0.6721311475409836,174.66666666666666,33.33,158.5,train
9725771,51,55,0,27,0,1,89,95,2,1,4,19718,1.6666666666666667,1.3278688524590163,186.53333333333333,80.0,0.0,train
9085334,47,7727,33,7608,42,0,107,101,2,79,1,8301,1.6666666666666667,1.4878048780487805,164.6,100.0,152.92857142857142,train
9084823,121,9876,58,8056,58,1,100,20,2,79,1,342,1.2307692307692308,1.4878048780487805,161.5,0.0,167.94444444444446,train
8887899,97,33935,120,33956,120,1,30,71,2,11,0,8252,2.333333333333333,1.6557377049180328,178.2,40.0,159.66666666666666,train
9433871,12,10366,29,7258,31,1,31,11,1,79,3,1161,0.75,3.857142857142857,179.06666666666666,0.0,161.9,train
9084886,12,10366,81,8987,81,1,31,11,0,79,1,1161,1.181818181818182,1.4878048780487805,171.46666666666667,50.0,148.8,train
9085208,81,8700,36,7573,38,1,88,22,1,79,1,4521,1.25,1.9523809523809523,165.6,66.67,146.82142857142858,train
9128482,45,48341,113,36014,113,1,28,74,2,35,1,16540,0.6153846153846154,2.463414634146341,171.0,0.0,149.875,train
9084683,64,8182,133,10576,60,0,73,70,0,79,1,538,0.75,1.4878048780487805,162.6153846153846,50.0,147.27777777777777,train
9457552,23,40424,30,47529,32,1,99,104,2,12,2,10961,0.7,0.3442622950819672,164.66666666666666,0.0,163.25,train
9176635,142,76,4,293,140,0,42,52,0,10,1,1833,0.8571428571428571,2.9047619047619047,155.0,0.0,150.91666666666666,train
9290924,10,188,110,69,110,1,26,40,2,66,1,17086,0.5833333333333334,1.0,132.73333333333332,0.0,134.93333333333334,train
9076857,18,40298,30,47529,32,1,90,37,2,12,0,14188,6.0,0.0196078431372549,0.0,0.0,120.76666666666668,train
9084585,12,10366,81,8917,10,0,31,11,1,79,1,1161,1.25,1.0,168.78571428571428,100.0,148.30769230769232,train
9076962,23,40424,76,40452,76,1,99,104,0,12,0,10961,0.6666666666666666,0.4117647058823529,157.28571428571428,100.0,156.75,train
9272423,123,33963,69,33942,121,0,30,71,2,11,2,8252,1.3333333333333333,1.9523809523809523,163.4,100.0,157.5,train
9433605,121,9876,36,7573,38,1,54,68,1,79,3,328,1.3333333333333333,1.975609756097561,184.2,66.67,144.86666666666667,train
9503885,131,202,4,293,4,1,122,0,0,8,2,13768,1.0,61.0,161.53846153846155,100.0,138.63333333333333,train
9084942,28,6698,81,8917,23,0,24,81,1,79,1,1637,1.1666666666666667,1.975609756097561,162.46153846153845,100.0,171.07142857142858,train
9087245,51,55,140,76,46,0,62,71,2,83,2,440,2.333333333333333,1.0,167.2,0.0,166.06666666666666,train
9094231,13,46780,126,46731,126,1,111,83,0,69,1,251,0.7058823529411765,1.975609756097561,151.0,100.0,148.06666666666666,train
9484495,101,40592,74,44904,74,1,65,73,2,52,2,11192,0.5714285714285714,0.6721311475409836,176.2,25.0,174.5,train
9087014,112,69,86,118,110,0,36,45,1,62,2,3961,1.625,1.6557377049180328,160.53333333333333,100.0,132.3,train
9027416,25,17653,84,17982,84,1,46,31,2,67,0,664,2.2,0.801980198019802,162.86666666666667,33.33,156.55,train
9433556,121,9876,41,7727,42,1,54,68,0,79,3,328,0.8571428571428571,1.0,186.0,100.0,145.93333333333334,train
9222387,140,41,0,27,0,1,15,23,2,80,2,6663,0.7916666666666666,1.0,172.4,60.0,139.1,train
9516709,103,30393,72,30435,72,1,117,74,2,35,3,5004,1.5,1.0,180.53333333333333,100.0,169.3,train
8887829,8,33921,70,33949,7,0,62,71,2,11,0,440,0.4375,0.5121951219512195,160.4,50.0,156.85,train
9272528,123,33963,44,33928,45,1,55,4,1,11,2,6579,1.8571428571428568,1.0,166.73333333333332,50.0,0.0,train
9433024,64,8301,60,8182,60,0,73,70,1,79,3,538,1.0,1.2469135802469136,163.26666666666668,50.0,154.2,train
9220063,140,41,9,188,138,0,119,99,0,15,1,4416,1.5714285714285714,1.9523809523809523,166.73333333333332,100.0,0.0,train
9084914,141,10618,81,8987,81,1,45,66,1,79,1,1266,0.6363636363636364,1.0,169.13333333333333,0.0,166.07142857142858,train
9084830,84,8917,60,8182,81,0,73,70,1,79,1,538,0.8,0.5061728395061729,178.21428571428572,50.0,150.25,train
9272668,123,33963,44,33928,121,0,8,53,1,11,2,6348,0.9230769230769232,0.5121951219512195,167.33333333333334,66.67,154.1153846153846,train
9097346,139,23841,6,22497,137,0,98,87,0,17,0,1224,1.0,1.1942907078357123,158.85714285714286,0.0,147.11111111111111,train
9644116,90,48,129,202,129,1,26,40,2,49,3,17086,4.0,1.0,173.6,0.0,146.1,train
9331300,83,45940,43,12634,80,0,44,55,0,58,2,7398,0.75,0.5061728395061729,132.625,0.0,153.06666666666666,train
9344376,138,23869,82,23316,82,1,96,89,2,17,2,9582,0.3333333333333333,1.0,143.25,100.0,148.9,train
9587031,126,36126,49,36098,50,1,53,13,0,18,3,1406,1.25,0.6721311475409836,161.2,66.67,154.875,train
9433570,43,7573,33,7608,35,1,88,22,0,79,3,4521,1.0,1.0,176.2,33.33,151.9,train
9433325,116,9701,29,7258,31,1,106,106,0,79,3,1042,0.6923076923076923,1.3278688524590163,158.73333333333332,33.33,167.33333333333334,train
9433864,84,8987,60,8301,81,0,111,83,0,79,3,251,1.0,61.0,166.4,60.0,159.5,train
9327499,38,958,68,1210,33,0,116,10,0,37,1,2190,1.0,1.0,0.0,0.0,105.0,train
9516471,103,30393,24,30421,25,1,57,9,1,35,3,4794,1.0,1.4878048780487805,174.93333333333334,100.0,171.5,train
9484530,60,40564,61,40606,61,1,71,59,2,52,2,3422,0.6923076923076923,0.3442622950819672,164.53333333333333,66.67,174.2,train
9087266,99,62,28,20,30,1,62,71,2,53,2,440,0.8947368421052632,0.801980198019802,160.86666666666667,40.0,164.33333333333334,train
9457405,18,40298,117,45072,117,1,90,37,1,12,2,14188,1.6,1.9523809523809523,163.33333333333334,0.0,147.93333333333334,train
9128783,30,30421,93,30407,93,1,28,78,2,35,1,16540,1.2142857142857142,1.4878048780487805,168.13333333333333,100.0,160.0909090909091,train
9516366,75,30435,102,30393,101,1,57,9,2,35,3,4794,1.0,0.5061728395061729,160.73333333333332,0.0,0.0,train
9087189,142,76,86,118,140,0,0,1,0,83,2,930,0.9090909090909092,2.463414634146341,156.73333333333332,100.0,158.6153846153846,train
9516590,105,30428,15,30414,103,0,92,56,2,35,3,4661,0.7727272727272727,0.6721311475409836,180.7333333333333,50.0,125.85714285714286,train
9344327,85,23316,125,23750,82,0,96,89,0,17,2,9582,1.0,0.5061728395061729,161.0,0.0,152.28571428571428,train
9503878,5,293,129,202,4,0,122,0,0,8,2,13768,1.0,0.024390243902439,149.66666666666666,0.0,136.56666666666666,train
9262245,55,36098,32,36084,34,1,77,91,2,18,1,13915,1.4444444444444444,1.0,161.66666666666666,33.33,143.75,train
9433913,116,9701,29,7258,31,1,31,11,0,79,3,1161,0.6111111111111112,1.4878048780487805,169.53333333333333,60.0,166.26666666666668,train
9433003,47,7727,114,9701,114,1,106,106,2,79,3,1042,2.0,2.463414634146341,165.13333333333333,60.0,177.32142857142858,train
9271646,54,47501,34,47494,36,1,61,49,0,36,2,17527,1.5555555555555556,1.0,158.72727272727272,25.0,172.375,train
9344285,33,22763,82,23316,82,1,96,89,2,17,2,9582,1.0,0.4117647058823529,140.3,100.0,160.83333333333334,train
9330915,44,12473,106,14860,106,1,44,55,0,58,2,7398,0.0833333333333333,0.7530864197530864,135.9,0.0,157.25,train
9866345,87,17982,16,17744,17,1,95,50,1,67,4,3541,2.2,0.6721311475409836,149.46666666666667,75.0,153.5,train
9084711,36,7258,114,9701,114,1,106,106,0,79,1,1042,0.4285714285714285,0.5061728395061729,159.07692307692307,100.0,173.07142857142858,train
9076885,23,40424,117,45072,117,1,124,26,2,12,0,13530,0.8333333333333334,34.33,143.0,0.0,143.5,train
9539732,99,62,4,293,4,1,91,100,2,9,2,5949,2.2857142857142856,3.857142857142857,156.73333333333332,100.0,139.46666666666667,train
9433227,62,8056,36,7573,38,1,88,22,1,79,3,4521,2.0,1.0,164.93333333333334,100.0,138.5,train
9084746,47,7727,29,7258,31,1,21,27,2,79,1,2239,1.1428571428571428,2.9047619047619047,164.64285714285714,100.0,133.16666666666666,train
9097416,85,23316,137,23841,82,0,98,87,0,17,0,1224,0.25,0.0476190476190476,149.5,0.0,145.23333333333332,train
9614989,0,27,109,34,109,1,52,43,2,3,4,2127,1.0714285714285714,1.4878048780487805,161.06666666666666,100.0,143.63333333333333,train
9076906,79,40452,14,40298,15,1,124,26,0,12,0,13530,0.7142857142857143,0.3399009900990098,157.66666666666666,0.0,153.8,train
9051083,100,40550,56,40564,56,1,71,59,2,52,0,3422,0.6153846153846154,1.4878048780487805,176.42857142857142,66.67,168.23333333333332,train
9489458,88,46745,134,46752,85,0,45,66,2,69,3,1266,1.0833333333333333,1.0,156.2,50.0,171.36666666666667,train
9262168,16,36070,32,36084,34,1,10,105,0,18,1,14300,2.1666666666666665,2.463414634146341,157.0,50.0,160.25,train
9433311,32,6838,60,8301,60,1,83,29,0,79,3,7286,1.1111111111111112,1.0,173.0,50.0,153.93333333333334,train
9684296,83,45940,122,15413,80,0,4,34,1,58,4,22350,0.3333333333333333,0.2592592592592592,127.44444444444444,0.0,0.0,train
